filename,Artistic Categories,Total aesthetic score,Theme and logic,Creativity,Layout and composition,Space and perspective,The sense of order,Light and shadow,Color,Details and texture,The overall,Mood,Language Comment,classicism,floral and avian,freehand,landscapes,meticulous,mountains and water,oil painting,portraiture,romanticism,sketching,still life,symbolism,traditional Chinese painting,Total Score,Avg Score,generated_filename,Description
b858f7138a1248ab81ed96eea5e03e85.jpg,"oil painting, romanticism, landscapes",39.960174560546875,4.354836940765381,3.768869161605835,3.9828176498413086,5.118960857391357,,4.49839448928833,3.7152419090270996,3.99015474319458,4.259056091308594,4.468744277954102,"The composition lacks visual guidance and a sense of balance. Although there is some contrast in color, the overall appearance is relatively monotonous, and the sense of space is slightly lacking",0,0,0,1,0,0,1,0,1,0,0,0,0,35.16,3.9066666666666654,/home_cerberus/disk3/larissa.gomide/oficial/generated_oficial_big/img_big_108.jpg,"This image appears to be an abstract painting. It predominantly features various shades of green, with some areas of lighter green and yellow. There are also small pink dots scattered throughout the painting, adding a contrasting element to the overall green palette. The brushstrokes are varied, with some areas appearing more textured and others more smooth. The painting has a somewhat organic feel, resembling a landscape or a natural scene."
e8053a29d89c43bab4555030cd15d346.jpg,"oil painting, romanticism, landscapes",58.24685096740723,6.190574645996094,5.960334777832031,5.5776047706604,5.433492660522461,,5.6631550788879395,5.945491790771484,5.547981262207031,6.277102947235107,6.122591018676758,"The composition is somewhat mediocre, lacking sufficient visual guidance and dynamic balance. Although there is some contrast in color, the overall appearance is relatively monotonous",0,0,0,1,0,0,1,0,1,0,0,0,0,33.01,3.667777777777778,/home_cerberus/disk3/larissa.gomide/oficial/generated_oficial_big/img_big_109.jpg,"This image is an abstract painting with a blend of colors and textures. The dominant colors are shades of blue, purple, and pink, with some white streaks that add a sense of movement and energy. The painting has a textured, almost rough appearance, with brushstrokes visible throughout. There is a dark, almost black area in the lower part of the painting, which contrasts with the lighter colors above. The overall effect is dynamic and visually engaging, with a sense of depth and movement."
bd8d8e2eadf44c9f9801abaec074735f.jpg,"sketching, symbolism, still life",59.425411224365234,5.855301856994629,6.238604545593262,6.048712253570557,5.486745357513428,,5.603498935699463,3.9976558685302734,5.892325401306152,5.843287944793701,5.233282566070557,,0,0,0,0,0,0,0,0,0,1,1,1,0,32.84,3.648888888888889,/home_cerberus/disk3/larissa.gomide/oficial/generated_oficial_big/img_big_110.jpg,"The image is a pencil drawing of a cylindrical object that appears to be a rolled-up piece of fabric or a similar material. The object is shaded to give it a three-dimensional appearance, with highlights and shadows that suggest depth and curvature. The fabric has a textured look, with visible lines and folds that indicate its material. The drawing is done on a white background, and the artist has used various shades of gray to create contrast and detail."
fc6eca03546f40fc879cdbb3120c983d.JPG,"sketching, classicism, landscapes",53.99127960205078,6.018735885620117,5.894508361816406,5.497577667236328,4.641522407531738,,4.637244701385498,3.2892699241638184,4.469114780426025,4.871570587158203,5.337210655212402,,1,0,0,1,0,0,0,0,0,1,0,0,0,33.42,3.713333333333333,/home_cerberus/disk3/larissa.gomide/oficial/generated_oficial_big/img_big_111.jpg,"This image is a black and white drawing that depicts a scene with buildings and a window. The drawing appears to be done with pencils or charcoal, giving it a textured look. In the foreground, there is a window with a metal frame, and through the window, you can see a cityscape with several buildings. One of the buildings has a distinctive arched window at the top. On the windowsill, there is a cup with some straws or a small plant next to it. The overall style of the drawing is somewhat abstract, with bold lines and shading."
cf575b1a757a455290fb30cce2813cde.jpg,"oil painting, classicism, still life",58.13218116760254,5.334133148193359,5.9025726318359375,5.815859317779541,5.358677864074707,,5.296569347381592,5.797359466552734,5.467975616455078,5.284515857696533,5.4126081466674805,"Inconsistent color tone, some dark colors do not conform to the pattern, and the details are slightly lacking",1,0,0,0,0,0,1,0,0,0,1,0,0,31.510000000000005,3.501111111111112,/home_cerberus/disk3/larissa.gomide/oficial/generated_oficial_big/img_big_112.jpg,"This image is a digital painting of a still life scene. It features a white cup with a saucer, a spoon resting on the saucer, a book, a red bell pepper, and a green apple. The objects are placed on a table with a yellow tablecloth. In the background, there is a wooden chair and a fan. The painting style is impressionistic, with visible brush strokes and a focus on light and color."
6fd2dc90effb4a13ba5a4da8108d0555.jpg,"sketching, symbolism, still life",39.178080558776855,4.68708610534668,4.542754173278809,3.825413227081299,4.511662483215332,,4.417775630950928,4.434903144836426,2.838960886001587,4.170041561126709,3.6382906436920166,"The handling of contrast between light and dark is somewhat ordinary, and it is necessary to strengthen the ability to handle the relationship between light and dark as well as the expressive power of light and shadow effects.",0,0,0,0,0,0,0,0,0,1,1,1,0,32.989999999999995,3.665555555555555,/home_cerberus/disk3/larissa.gomide/oficial/generated_oficial_big/img_big_113.jpg,"The image is a pencil sketch of a paper bag. The bag appears to be made of crinkled paper and has a slightly torn opening at the top. The drawing includes various lines and shading techniques to give the bag a three-dimensional appearance. The bag is positioned upright, and the shading suggests light and shadow on its surface."
a2ea2cf68f574774a9d0059d40dcab47.jpg,"sketching, symbolism, still life",46.31589412689209,5.056036949157715,4.970675468444824,4.384235382080078,3.933290958404541,,3.5960354804992676,4.084967136383057,3.7763354778289795,4.519694805145264,4.0228271484375,,0,0,0,0,0,0,0,0,0,1,1,1,0,29.840000000000003,3.315555555555556,/home_cerberus/disk3/larissa.gomide/oficial/generated_oficial_big/img_big_114.jpg,"The image is a line drawing of two horse legs. The drawing is detailed, showing the muscles and tendons in the legs. The drawing is on a light gray background, and there is some text at the bottom of the image. The text reads:

""2016.10.000000
1916.10.000000
P.A.M.C.
P.A.M.C.
P.A.M.C."""
c271d7ae0cb94829bdb74dfffd097372.png,"oil painting, romanticism, landscapes",32.37433671951294,4.323732376098633,4.411805152893066,3.0208680629730225,3.263319730758667,,3.259359121322632,3.8806538581848145,2.914558172225952,3.780921459197998,3.049396514892578,,0,0,0,1,0,0,1,0,1,0,0,0,0,30.33,3.37,/home_cerberus/disk3/larissa.gomide/oficial/generated_oficial_big/img_big_115.jpg,"The image is a colorful drawing of a tree. The tree has a thick trunk and branches that are filled with vibrant colors, including red, orange, yellow, green, and blue. The leaves are depicted in a variety of colors, giving the tree a lively and dynamic appearance. In the background, there are two smaller trees, one on the left and one on the right, both with green foliage. The ground is covered in green grass, and there are some brown areas that suggest the presence of soil or rocks. The overall style of the drawing is playful and expressive, with a mix of bright and contrasting colors."
4badbe0958e64355af18d01a7baa3438.jpg,"sketching, classicism, portraiture",57.92701721191406,5.447571754455566,5.457764625549316,5.49856424331665,5.232795715332031,,4.51752233505249,5.726883411407471,5.038666725158691,4.9222493171691895,4.033551216125488,,1,0,0,0,0,0,0,1,0,1,0,0,0,30.700000000000003,3.4111111111111114,/home_cerberus/disk3/larissa.gomide/oficial/generated_oficial_big/img_big_116.jpg,"This image is a pencil sketch of a person's head and shoulders. The drawing is detailed, showing the person's hair, facial features, and clothing. There are various annotations and notes around the sketch, including some non-English characters. The annotations appear to be related to the drawing process or the person being sketched."
1f2befaa918a484a82e0745e1db3efab.jpg,"sketching, symbolism, still life",51.078200340270996,5.60759162902832,6.293927192687988,5.296343803405762,5.35553503036499,,5.041072845458984,4.250852584838867,4.650444507598877,4.827401638031006,4.523698806762695,"The control of the shape is relatively lacking, and the shadows and contours of the objects are stiff, while lacking in detail processing.",0,0,0,0,0,0,0,0,0,1,1,1,0,34.83,3.87,/home_cerberus/disk3/larissa.gomide/oficial/generated_oficial_big/img_big_117.jpg,"This image is a pencil sketch of a still life scene. It features a large jar with a lid, which appears to be filled with crumpled paper or fabric. In front of the jar, there are two pears placed on a rectangular plate. A spoon is also resting on the plate, partially under one of the pears. The background consists of a table surface with some shading to indicate depth. The overall composition is simple and focuses on the textures and forms of the objects."
7120eb531c104363923cf0dd6d4731bd.png,"oil painting, romanticism, landscapes",46.75122261047363,5.754527568817139,4.184238910675049,4.339206218719482,4.683505535125732,,4.728638172149658,4.486636161804199,4.461542129516602,5.52493143081665,5.147275447845459,,0,0,0,1,0,0,1,0,1,0,0,0,0,33.800000000000004,3.755555555555556,/home_cerberus/disk3/larissa.gomide/oficial/generated_oficial_big/img_big_118.jpg,"This image appears to be an abstract painting or drawing. It features a variety of colors, including blue, green, yellow, and orange. The composition includes vertical and horizontal lines, with some areas resembling trees or plants. The overall style is loose and expressive, with visible brushstrokes and a mix of different textures."
81bc2c62a5e549b2bbd53a76edb24fe3.jpg,"sketching, classicism, landscapes",60.32620429992676,6.196834087371826,6.4451189041137695,6.433773517608643,6.356719493865967,,5.7542524337768555,5.1717047691345215,5.51125431060791,6.0458245277404785,6.1595964431762695,"The overall picture is good, but the distinction between the front, middle, and back scenes is not enough, and the main subject description is not sufficient",1,0,0,1,0,0,0,0,0,1,0,0,0,32.160000000000004,3.5733333333333337,/home_cerberus/disk3/larissa.gomide/oficial/generated_oficial_big/img_big_119.jpg,"This image is a black and white drawing that depicts a street scene. The scene features two buildings on either side of a cobblestone road. The building on the left has several windows and appears to be a multi-story structure. The building on the right is also multi-story, with a more uniform facade. In the background, there are trees and a cloudy sky with swirling patterns, giving the impression of a windy day. There are a few people walking along the road, adding a sense of life to the scene."
3604a9a3f4414d0983baf26caeeab97f.png,"sketching, classicism, portraiture",63.39678764343262,6.125843048095703,5.813907623291016,6.4809722900390625,6.090466499328613,,5.371728897094727,6.390823841094971,5.491044998168945,6.321961879730225,5.211237907409668,,1,0,0,0,0,0,0,1,0,1,0,0,0,32.34,3.5933333333333337,/home_cerberus/disk3/larissa.gomide/oficial/generated_oficial_big/img_big_120.jpg,"This image is a pencil sketch of a person's head and shoulders. The person appears to be wearing a collared shirt or jacket. The sketch is detailed, with shading used to create depth and dimension. The date ""2016.10.20"" and the initials ""H.A.Z."" are written in the bottom left corner of the sketch."
faee11ee599143fb95153e8486c816c8.jpg,"sketching, romanticism, portraiture",64.0776252746582,6.553194999694824,5.859820365905762,6.62342643737793,6.27175235748291,,5.407861709594727,4.676746368408203,6.441542625427246,6.381246089935303,5.7604570388793945,,0,0,0,0,0,0,0,1,1,1,0,0,0,35.43,3.9366666666666665,/home_cerberus/disk3/larissa.gomide/oficial/generated_oficial_big/img_big_121.jpg,"The image is a black and white sketch of a person wearing a hat and sunglasses. The drawing style is loose and expressive, with many intersecting lines and curves. The person's face is partially obscured by the sunglasses, and the lines give a sense of movement and energy. The signature and date at the bottom of the image read ""Linda, April 6, 2019."""
f00f4c15196c4698bf5a6782841f08a3.png,"traditional Chinese painting, freehand, portraiture",63.57285499572754,6.720666408538818,6.514551162719727,6.150139808654785,5.792773246765137,,5.950389385223389,5.448097229003906,5.624616622924805,5.890737056732178,6.246230125427246,"The picture is very simple, and the brushstrokes are also very beginner like, with a very immature way of shaping. The design is not good, the color conflicts and details are portrayed poorly, and the atmosphere is well crafted",0,0,1,0,0,0,0,1,0,0,0,0,1,35.34,3.926666666666667,/home_cerberus/disk3/larissa.gomide/oficial/generated_oficial_big/img_big_122.jpg,"The image is a traditional Japanese painting depicting a person in a kneeling or bowing position. The figure is dressed in a traditional garment, possibly a kimono, and is holding a fan. The background is minimalistic, with some brush strokes and a few objects like a basket and a scroll. The painting style is characteristic of Japanese ink wash painting, known as sumi-e."
1c9d17db2c4141419173a01f33fb161a.jpg,"sketching, romanticism, landscapes",53.412628173828125,5.317160606384277,4.508410453796387,5.313896179199219,5.51374626159668,,5.710022449493408,5.0120344161987305,4.326011657714844,5.210265636444092,4.760811805725098,"1. The layout of the screen still needs optimization, as the black and white contrast is not prominent enough, resulting in insufficient layering and depth in the image.",0,0,0,1,0,0,0,0,1,1,0,0,0,29.5,3.2777777777777777,/home_cerberus/disk3/larissa.gomide/oficial/generated_oficial_big/img_big_123.jpg,"The image appears to be a dark, atmospheric scene of a forest or wooded area. The trees are tall and dense, creating a canopy that blocks much of the light. The overall tone is quite dark, with shades of black, brown, and gray dominating the palette. In the foreground, there is a silhouette of a person standing, possibly looking towards the center of the image. The person is small compared to the surrounding trees, adding to the sense of mystery and solitude. The image has a somewhat eerie and contemplative mood."
f21c4c4b503240d2a55f7d1fae3c4925.jpg,"sketching, classicism, still life",48.50203514099121,5.515684127807617,5.578170299530029,4.574975967407227,4.696476459503174,,4.233932971954346,4.986950397491455,4.375176429748535,4.932406902313232,5.072759628295898,"Skilled in lines, well expressed in light and shadow effects, especially for vases, with relatively few details",1,0,0,0,0,0,0,0,0,1,1,0,0,31.85,3.538888888888889,/home_cerberus/disk3/larissa.gomide/oficial/generated_oficial_big/img_big_124.jpg,"The image is a black and white sketch of a pot with flowers. The pot appears to be made of metal and has a cylindrical shape with a slightly wider top. It is supported by three legs. The flowers are drawn with detailed leaves and petals, and they seem to be in full bloom. The sketch has a hand-drawn, artistic style."
9474b7ef3afb4df7be88329e42892eb3.jpg,"oil painting, romanticism, still life",55.60161590576172,5.789109230041504,5.371333122253418,5.6266584396362305,5.258067607879639,,5.238019943237305,5.346861839294434,5.403139114379883,5.481600284576416,5.5611114501953125,"The shape is not accurate enough, the light and shadow colors are not transparent, the overall composition is unreasonable, the main object is too large, the image presents a sense of expansion, and the shape of the jar is not accurate enough.",0,0,0,0,0,0,1,0,1,0,1,0,0,33.57,3.73,/home_cerberus/disk3/larissa.gomide/oficial/generated_oficial_big/img_big_125.jpg,"This image is a painting of a still life scene. It features a dark, glossy vase with two handles, positioned centrally. In front of the vase, there is a bright orange fruit, likely an apple, with a textured surface. The background is a mix of light yellow and pink hues, with some abstract brushstrokes. The painting style is impressionistic, with visible brushwork and a focus on light and color rather than fine detail."
b057bf8178ce404a9d4413b15abb177b.jpg,"sketching, romanticism, portraiture",56.67318344116211,6.815132141113281,6.8310017585754395,5.751748561859131,5.609516143798828,,5.0945868492126465,5.312418460845947,5.545773506164551,6.246737003326416,5.364648342132568,,0,0,0,0,0,0,0,1,1,1,0,0,0,32.5,3.611111111111111,/home_cerberus/disk3/larissa.gomide/oficial/generated_oficial_big/img_big_126.jpg,"This image appears to be a sketch of a person, likely a ballerina, drawn with black and gray charcoal or pencil. The lines are fluid and dynamic, capturing movement and the grace of the dancer. The figure is slightly abstract, with some areas more defined than others, giving it an impressionistic feel."
dd072bd9d4434c7ea420107706315fbd.JPG,"sketching, classicism, landscapes",49.38390254974365,4.413743495941162,5.833259582519531,4.707029342651367,4.980649471282959,,4.349538326263428,5.820359706878662,3.724395275115967,4.17094612121582,4.490850925445557,,1,0,0,1,0,0,0,0,0,1,0,0,0,32.14,3.571111111111111,/home_cerberus/disk3/larissa.gomide/oficial/generated_oficial_big/img_big_127.jpg,"This image appears to be a pencil drawing of a cityscape. It features several tall buildings, each with distinct architectural designs. The perspective is from a low angle, looking up towards the sky, giving a sense of height and grandeur to the buildings. There are also some power lines visible in the sky, adding to the urban atmosphere. The drawing is done in shades of gray, with varying levels of detail and texture to create depth and dimension."
2bf8558a9e0940a2b0b8f5cd0f56bfc2.jpg,"traditional Chinese painting, freehand, mountains and water",66.97126865386963,6.458879470825195,6.332386493682861,6.4334516525268555,6.510044097900391,,6.308299541473389,6.545480251312256,5.976495265960693,6.932779312133789,6.73565149307251,"The picture is very simple, and the brushstrokes are also very beginner like, with a very immature way of shaping. Lack of hierarchy, insufficient details, and artistic conception. I still need to improve my pen and color skills",0,0,1,0,0,1,0,0,0,0,0,0,1,30.34,3.371111111111111,/home_cerberus/disk3/larissa.gomide/oficial/generated_oficial_big/img_big_128.jpg,"This image is a traditional Chinese ink painting depicting a serene landscape. It features a river or lake with a small boat carrying a person and a sheep. The person appears to be rowing the boat. In the background, there are misty mountains and a flock of birds flying in the sky. The painting has a peaceful and tranquil atmosphere, typical of classical Chinese landscape art. There are also some Chinese characters on the right side of the painting."
a8161f1e12fc4b7f9abf032e828c79a3.png,"sketching, symbolism, still life",49.095540046691895,5.735762596130371,5.1107072830200195,4.7593841552734375,4.387302875518799,,4.130223751068115,4.896728038787842,4.406387805938721,5.10004186630249,5.0035400390625,,0,0,0,0,0,0,0,0,0,1,1,1,0,32.51,3.612222222222222,/home_cerberus/disk3/larissa.gomide/oficial/generated_oficial_big/img_big_129.jpg,"The image is a pencil drawing of a peach. The drawing is done in a realistic style, with shading and detailing that give the fruit a three-dimensional appearance. The peach is depicted with a smooth surface and a small stem at the top. The shading is done with varying intensities of pencil marks, creating depth and texture. The background is plain, with no additional elements or details."
0f878e2b9eed417ca88ba33f74a0b433.jpg,"sketching, symbolism, portraiture",55.769033432006836,5.3094706535339355,5.68480920791626,5.873104095458984,6.159367561340332,,5.827245235443115,5.2986602783203125,5.783664703369141,5.338801860809326,5.778298377990723,,0,0,0,0,0,0,0,1,0,1,0,1,0,32.5,3.611111111111111,/home_cerberus/disk3/larissa.gomide/oficial/generated_oficial_big/img_big_130.jpg,"The image shows a charcoal drawing of a person's upper body and neck. The drawing is mounted on a wooden board and held in place by two black binder clips at the top. The person is wearing a garment with a high collar, and the drawing includes detailed shading to create depth and texture. The background is plain, and there are some faint markings on the wooden board."
2b1fed8d324946f4bd43b085d5cfbb1e.jpg,"sketching, romanticism, portraiture",45.460848808288574,4.897773742675781,4.472491264343262,4.33872127532959,4.436154365539551,,4.390783786773682,3.3276662826538086,3.8011207580566406,4.05302619934082,4.631159782409668,,0,0,0,0,0,0,0,1,1,1,0,0,0,30.0,3.333333333333333,/home_cerberus/disk3/larissa.gomide/oficial/generated_oficial_big/img_big_131.jpg,"The image appears to be a grayscale photograph of a person's legs and feet. The person is sitting or kneeling, with their legs bent at the knees and feet resting on a surface. The image has a soft, blurred quality, giving it an abstract or impressionistic feel."
94da21e6dabe4254b69bad3bea5a804d.jpg,"sketching, romanticism, still life",67.69587993621826,5.861899375915527,6.445024013519287,6.646492004394531,5.859099388122559,,5.224442958831787,3.7590079307556152,5.432887077331543,7.111810207366943,6.27091121673584,Has a certain artistic conception but lacks details,0,0,0,0,0,0,0,0,1,1,1,0,0,30.43,3.381111111111111,/home_cerberus/disk3/larissa.gomide/oficial/generated_oficial_big/img_big_132.jpg,"This image appears to be an abstract black and white drawing. It features a variety of geometric shapes and lines intersecting and overlapping each other. The composition is dynamic, with a sense of movement and energy, as if the shapes are in motion. The use of shading and varying line thickness adds depth and texture to the piece. The overall effect is a complex and visually engaging artwork."
614a055017964cbfa4f7422e548c8e2e.jpg,"oil painting, romanticism, portraiture",73.4991455078125,6.598993301391602,7.039961338043213,6.709726810455322,6.209263801574707,,5.944255352020264,6.71393346786499,6.923357963562012,6.846113204956055,5.435333251953125,"The overall composition is complete, with good brushstroke, unified main color tone, complete spatial hierarchy, and exquisite detail depiction.",0,0,0,0,0,0,1,1,1,0,0,0,0,29.57,3.285555555555556,/home_cerberus/disk3/larissa.gomide/oficial/generated_oficial_big/img_big_133.jpg,"This image is a painting of a nude figure seated on a red surface. The painting uses a variety of colors and brushstrokes to create a textured and dynamic appearance. The background consists of abstract shapes and colors, adding to the overall impressionistic style of the artwork."
a7a46c97cf7844f683da251b6d8ed2dd.jpg,"sketching, symbolism, landscapes",60.529723167419434,5.677394390106201,6.751012802124023,6.084538459777832,5.74552059173584,,4.880214214324951,5.909239768981934,5.270394325256348,5.8386921882629395,5.932315349578857,,0,0,0,1,0,0,0,0,0,1,0,1,0,30.34,3.371111111111111,/home_cerberus/disk3/larissa.gomide/oficial/generated_oficial_big/img_big_134.jpg,"This image is a pencil sketch of a narrow, cobblestone street in what appears to be a traditional village or town. The street is lined with buildings on both sides, featuring architectural details such as tiled roofs, wooden balconies, and stone walls. There are a few plants in pots along the street, and some of the buildings have signs or decorations hanging outside. The overall atmosphere is quaint and serene, capturing the essence of a peaceful, old-world setting."
779d8639748d475eaacf6a10b9397b3f.jpg,"oil painting, classicism, still life",62.68986225128174,6.374545097351074,6.552651882171631,6.072586536407471,5.751723289489746,,5.789949417114258,6.358293533325195,5.946434020996094,5.922921657562256,6.446099758148193,"The shaping is too flat, lacking details, and most of the forms do not conform to the perspective rules",1,0,0,0,0,0,1,0,0,0,1,0,0,29.83,3.3144444444444443,/home_cerberus/disk3/larissa.gomide/oficial/generated_oficial_big/img_big_135.jpg,"This image is a painting of a still life scene. It features a cup of tea on a saucer with a spoon next to it, placed on a book. There are also two oranges, one of which is partially hidden behind the other. The background includes a chair with a cushion and a decorative fan-like object. The colors are vibrant, with a mix of warm and cool tones."
15d5102a67774979a49ba26cb1998b17.png,"oil painting, romanticism, still life",32.0882511138916,4.671694278717041,3.9623830318450928,3.5837907791137695,2.832876682281494,,3.089405059814453,3.333789110183716,3.054419994354248,3.695115327835083,3.898333787918091,,0,0,0,0,0,0,1,0,1,0,1,0,0,31.0,3.4444444444444446,/home_cerberus/disk3/larissa.gomide/oficial/generated_oficial_big/img_big_136.jpg,"The image is a colorful painting of three fish swimming in a blue underwater environment. The fish are depicted with vibrant colors, primarily yellow and orange, with blue and purple accents on their fins and tails. The background is a mix of blue shades, with some white bubbles scattered throughout, giving the impression of an underwater scene. In the top right corner, there is some Chinese text that reads: ""大鱼海棠 一个关于大海的故事."""
875b418b1bc2427fa7d5b30b59bb5e2f.jpg,"sketching, romanticism, still life",53.58957767486572,5.855363368988037,6.831615924835205,5.724575519561768,5.511594772338867,,4.793946743011475,5.478625774383545,5.64886474609375,5.900681018829346,5.604774475097656,"The screen is mainly creative with portraits, with a decent sense of creativity, lacking freshness and strong visual impact",0,0,0,0,0,0,0,0,1,1,1,0,0,33.57,3.73,/home_cerberus/disk3/larissa.gomide/oficial/generated_oficial_big/img_big_137.jpg,"This image is a detailed black and white drawing of a person with fish intertwined in their hair and around their head. The person appears to be embracing themselves, and the fish seem to be swimming around them. The drawing has a whimsical and surreal quality, with the fish adding an element of fantasy to the scene."
aa471ef4b48a48afbcb083252261299f.jpg,"traditional Chinese painting, freehand, portraiture",45.44100761413574,5.638263702392578,4.894298553466797,4.3376593589782715,4.007383346557617,,4.016139507293701,4.475214004516602,3.9068212509155273,4.827275276184082,3.8720459938049316,,0,0,1,0,0,0,0,1,0,0,0,0,1,30.16,3.351111111111111,/home_cerberus/disk3/larissa.gomide/oficial/generated_oficial_big/img_big_138.jpg,"The image is a colorful illustration of a person wearing traditional clothing. The person is adorned with a vibrant pink scarf, a white shirt, and a black skirt. They are also wearing a decorative headpiece with intricate patterns and tassels. The overall style of the illustration is detailed and expressive, with a focus on the cultural attire."
d797fe9c579644ef90f6a88b3de10426.jpg,"sketching, romanticism, portraiture",41.06125354766846,4.536291599273682,4.396903038024902,4.534945487976074,4.820282936096191,,4.119795799255371,4.012636184692383,3.1005072593688965,4.1191606521606445,4.682485580444336,,0,0,0,0,0,0,0,1,1,1,0,0,0,34.57,3.841111111111111,/home_cerberus/disk3/larissa.gomide/oficial/generated_oficial_big/img_big_139.jpg,"The image is a minimalist, abstract drawing of a human profile. The drawing is done in a light color, possibly beige or off-white, with black and brown lines. The profile is of a person's face, with the head tilted slightly to the right. The face is detailed with a few lines indicating the eyes, nose, and lips. There are also some abstract, flowing lines and shapes around the head, adding a decorative element to the drawing. Below the head, there is a circular pattern with intricate designs, possibly representing a tattoo or a decorative motif."
000ce20bcec24f29815a9496bf314c11.jpg,"sketching, classicism, still life",66.92799091339111,6.650670051574707,5.946840286254883,6.6351165771484375,6.106809616088867,,6.1140666007995605,5.8329668045043945,5.866555213928223,6.674479007720947,6.509768962860107,"Each side of the picture is good, making it a great landscape painting. The brushstrokes are skilled, and the visual effect is realistic",1,0,0,0,0,0,0,0,0,1,1,0,0,41.56,4.617777777777778,/home_cerberus/disk3/larissa.gomide/oficial/generated_oficial_big/img_big_140.jpg,"This image is a pencil sketch depicting a coastal scene. The foreground features rocky cliffs and a small building or structure on the left side. In the middle ground, there is a larger building with a prominent tower, possibly a church or a castle, situated on a rocky outcrop. The background shows a vast expanse of water, with a ship sailing in the distance. The sky is cloudy, adding a dramatic effect to the scene. The overall composition suggests a coastal town or village, with the sea and sky dominating the background."
b89602de95c3482ba17f5bf4be62bb58.png,"traditional Chinese painting, freehand, portraiture",60.06904125213623,6.075167655944824,6.70769739151001,6.192839622497559,4.557301044464111,,4.216322422027588,5.889800548553467,5.878480911254883,6.025511264801025,5.079100608825684,"The atmosphere of the picture is good, and the artistic conception is well crafted. The ink is well used and there are no unnecessary things. The picture is quite rigid, and the way the characters are portrayed is a bit strange. The colors are not tacky, and the overall sense of order needs to be improved.",0,0,1,0,0,0,0,1,0,0,0,0,1,39.16,4.351111111111111,/home_cerberus/disk3/larissa.gomide/oficial/generated_oficial_big/img_big_141.jpg,"The image is a traditional Chinese painting depicting two figures. The larger figure appears to be an elderly man dressed in flowing robes, with long hair tied back. He is walking, and his robes are depicted with fluid, sweeping lines. The smaller figure is a younger person, also dressed in traditional clothing, carrying a backpack and holding the hand of the older man. The painting is done in a minimalist style with soft, muted colors, primarily using shades of gray and white. There are Chinese characters on the right side of the painting, and a red seal stamp is present at the bottom left corner."
f6a8580471dc424a88f1ffed301d84f8.jpg,"sketching, classicism, landscapes",45.39106369018555,5.067039966583252,4.534000396728516,4.913005828857422,5.612968444824219,,4.891435623168945,4.380697727203369,3.923630475997925,4.945103645324707,4.571943759918213,"The picture is relatively overall, but the spatial details in the front and back of the picture are not differentiated enough, and the main subject is not fully depicted",1,0,0,1,0,0,0,0,0,1,0,0,0,39.66,4.406666666666666,/home_cerberus/disk3/larissa.gomide/oficial/generated_oficial_big/img_big_142.jpg,"This image appears to be a black and white sketch of a landscape. It features a variety of trees and bushes in the foreground, with rolling hills and fields extending into the background. The sky is depicted with some clouds, and the overall scene gives a sense of depth and tranquility."
562fac341eb742ab9fd6ff84e404f358.jpg,"oil painting, classicism, still life",66.88958168029785,7.22297477722168,6.5582756996154785,6.284862518310547,6.242485046386719,,6.5111236572265625,6.818626403808594,6.396669864654541,6.831212520599365,6.151971817016602,"The color tone is relatively harmonious, with a distinction between light and dark. The composition is slightly lower, leaving too much space for the background above, resulting in color changes in the back that grab the visual center. Lack of details, insufficient completeness, monotonous colors, poor details, and simple depiction of objects",1,0,0,0,0,0,1,0,0,0,1,0,0,39.43,4.381111111111111,/home_cerberus/disk3/larissa.gomide/oficial/generated_oficial_big/img_big_143.jpg,"This image is a digital painting of a still life scene. It features a variety of objects arranged on a surface, including a teapot, a glass bottle, a plate with eggs, a wrapped item, and some other small items. The background is a mix of dark and light colors, creating a textured and somewhat abstract look. The painting style is loose and expressive, with visible brushstrokes and a focus on color and light."
afddadb3a7cc45c383258be2914779b9.png,"traditional Chinese painting, freehand, floral and avian",66.99984550476074,6.9668731689453125,6.25371789932251,6.315144062042236,6.85157585144043,,6.56525182723999,6.15072774887085,6.372580528259277,7.078734874725342,6.275599479675293,,0,1,1,0,0,0,0,0,0,0,0,0,1,40.84,4.537777777777778,/home_cerberus/disk3/larissa.gomide/oficial/generated_oficial_big/img_big_144.jpg,"This image is a traditional Chinese ink painting. It features a delicate depiction of leaves and branches, likely from a plant such as a bamboo or a similar type of foliage. The painting uses varying shades of black and gray to create depth and texture, with the leaves and branches rendered in a flowing, brushstroke style. The background is mostly blank, allowing the leaves and branches to stand out prominently. There is also a red seal stamp in the lower left corner, which is a common element in traditional Chinese art, often used by the artist to sign their work."
71a795ee71b14ed39d57869def1766ad.png,"oil painting, symbolism, portraiture",33.8824987411499,4.7006754875183105,4.858842849731445,3.4895288944244385,3.4030795097351074,,3.29225492477417,4.151412010192871,3.219029188156128,4.072725296020508,3.6521990299224854,,0,0,0,0,0,0,1,1,0,0,0,1,0,36.15,4.016666666666667,/home_cerberus/disk3/larissa.gomide/oficial/generated_oficial_big/img_big_145.jpg,"The image is a colorful, expressive drawing of a person sitting on a red chair. The person is wearing blue clothing and appears to be in a contemplative or possibly distressed state, with their head resting in their hands. The background is filled with warm, vibrant colors, predominantly yellows and oranges, which contrast with the cooler tones of the person's clothing. The floor is depicted with horizontal lines, suggesting a wooden surface. The overall style of the drawing is expressive and somewhat abstract."
