filename,Artistic Categories,Total aesthetic score,Theme and logic,Creativity,Layout and composition,Space and perspective,The sense of order,Light and shadow,Color,Details and texture,The overall,Mood,Language Comment,classicism,floral and avian,freehand,landscapes,meticulous,mountains and water,oil painting,portraiture,romanticism,sketching,still life,symbolism,traditional Chinese painting,Total Score,Avg Score,generated_filename,Description
65d1fbbf9638458399c40a7b61bf288a.jpg,"sketching, classicism, portraiture",43.8836669921875,4.607705116271973,4.741450309753418,4.1356329917907715,4.1068596839904785,,3.472154140472412,4.146047115325928,3.587932586669922,4.033021450042725,4.2994232177734375,,1,0,0,0,0,0,0,1,0,1,0,0,0,23.5,2.611111111111111,/home_cerberus/disk3/larissa.gomide/oficial/generated_oficial_small/img_small_51.jpg,"The image is a pencil sketch of a person's head and shoulders. The drawing is detailed, showing the person's hair, facial features, and clothing. The sketch is framed within a rectangular border. Below the sketch, there is text in Chinese that reads:

""中国美术学院设计艺术学院人物形象设计系
中国美术学院设计艺术学院人物形象设计系
人物形象设计系""

Additionally, there is a signature on the right side of the sketch."
d738637b4c71493889d8eca7d50f78e9.jpg,"sketching, classicism, portraiture",42.49117851257324,4.94278621673584,5.256438255310059,4.3674139976501465,4.461190223693848,,3.488215684890747,5.128391265869141,3.7011733055114746,3.984210968017578,3.866915464401245,,1,0,0,0,0,0,0,1,0,1,0,0,0,25.72,2.8577777777777778,/home_cerberus/disk3/larissa.gomide/oficial/generated_oficial_small/img_small_52.jpg,"The image is a pencil sketch of a person's head and shoulders. The person is wearing a jacket with a high collar. The sketch is detailed, showing the texture of the hair and the folds of the clothing. The background is plain, and the sketch is enclosed in a rectangular frame."
dbefe08258284003a8f04dae9f20cbc2.jpg,"traditional Chinese painting, freehand, floral and avian",59.57249641418457,5.948707580566406,4.918008804321289,5.509731292724609,5.683713436126709,,5.813273906707764,6.043803691864014,5.644033432006836,5.738630771636963,6.046665191650391,"The overall layout of the screen is too average, with a stiff texture, simple color choices, and slightly insufficient attention to detail. The screen is very simple, and the brushstrokes also give a beginner's feeling. The shaping method is very immature.",0,1,1,0,0,0,0,0,0,0,0,0,1,28.51,3.1677777777777774,/home_cerberus/disk3/larissa.gomide/oficial/generated_oficial_small/img_small_53.jpg,"The image depicts a traditional Chinese painting of flowers. The flowers are red with yellow centers, and they are surrounded by green leaves. The branches are black and elegantly curved, giving a sense of natural beauty and simplicity. The background is a light, neutral color, which helps the vibrant colors of the flowers stand out."
3da51507bc6f4be4a8db144a1b2e7acf.png,"oil painting, romanticism, portraiture",38.2354211807251,4.403994560241699,4.404873371124268,3.87868332862854,3.3478946685791016,,3.2295584678649902,3.9250717163085938,3.7156777381896973,4.559231281280518,3.486783742904663,,0,0,0,0,0,0,1,1,1,0,0,0,0,23.68,2.631111111111111,/home_cerberus/disk3/larissa.gomide/oficial/generated_oficial_small/img_small_54.jpg,"The image shows a colorful drawing of a person. The person is wearing a yellow and white outfit, and the background is a textured yellow. The drawing appears to be made with crayons or colored pencils, and the person's face is exaggerated with large eyes and an open mouth. The person is holding the drawing with both hands."
effcfcb7c2124562a935eb38466cd7bd.png,"oil painting, classicism, still life",39.405155181884766,4.6322736740112305,5.14152717590332,3.649786949157715,3.4692368507385254,,3.751509189605713,4.112943649291992,3.696732521057129,3.874290943145752,3.5991768836975098,,1,0,0,0,0,0,1,0,0,0,1,0,0,23.42,2.602222222222222,/home_cerberus/disk3/larissa.gomide/oficial/generated_oficial_small/img_small_55.jpg,"The image shows a colorful painting on a canvas. The painting features a variety of objects, including a bunch of green leaves, a yellow and pink object that appears to be a flower or fruit, a bunch of red grapes, and a large purple rectangle in the background. The painting is displayed on an easel."
57a9e6113cba43f49638f2345778bc9b.jpg,"sketching, romanticism, portraiture",66.16487503051758,6.477207183837891,6.99566125869751,7.113073348999023,5.300407409667969,,4.278162002563477,3.8217720985412598,5.561485290527344,6.6924662590026855,6.775094985961914,,0,0,0,0,0,0,0,1,1,1,0,0,0,25.83,2.87,/home_cerberus/disk3/larissa.gomide/oficial/generated_oficial_small/img_small_56.jpg,"This image is a black and white drawing that features a geometric, abstract composition. The artwork consists of various shapes, including triangles, rectangles, and circles, arranged in a complex, overlapping pattern. The shapes are filled with different shades of gray, creating a sense of depth and dimension.

In the center of the image, there is a figure that appears to be a person wearing a hat and a coat. The figure's face is stylized with bold lines and shapes, and the eyes are particularly prominent, with one eye being larger than the other. The figure's hand is visible, holding what seems to be a small object, possibly a button or a bead.

The overall style of the drawing is reminiscent of Cubism, with its fragmented and abstract representation of the subject. The use of geometric shapes and the monochromatic color scheme contribute to the modern and artistic feel of the piece."
1a67bb0262bd4760b3f4b5d5f6784285.png,"oil painting, classicism, portraiture",37.13087320327759,4.799525260925293,3.822467565536499,3.924835681915283,2.933213949203491,,3.08634614944458,4.190340995788574,3.1690375804901123,4.079878330230713,3.369408369064331,,1,0,0,0,0,0,1,1,0,0,0,0,0,25.35,2.8166666666666664,/home_cerberus/disk3/larissa.gomide/oficial/generated_oficial_small/img_small_57.jpg,"The image is a colorful, hand-drawn portrait of a person wearing a green knitted hat and a checkered scarf. The background is a plain, light brown color. The person is also wearing a purple shirt underneath the scarf. The drawing style is expressive and somewhat abstract."
14b2999e1fe24899bb94b089572c7489.jpg,"sketching, romanticism, landscapes",38.01490306854248,4.789942741394043,4.2812089920043945,3.7426247596740723,3.9699387550354004,,3.70161771774292,4.043637275695801,3.2943363189697266,3.977895736694336,4.743052005767822,"The layout of the screen still needs optimization, and the black and white contrast is not prominent enough, resulting in insufficient sense of hierarchy and depth in the picture",0,0,0,1,0,0,0,0,1,1,0,0,0,25.18,2.7977777777777777,/home_cerberus/disk3/larissa.gomide/oficial/generated_oficial_small/img_small_58.jpg,"This image is a line drawing of a landscape featuring a large mountain in the background and a cluster of buildings in the foreground. The mountain is depicted with a series of lines that suggest its shape and elevation. The buildings are smaller and more detailed, with one prominent structure in the center that appears to be a house or a small building. There is also a field of purple flowers in the foreground, adding a splash of color to the scene. The sky is lightly shaded with a few clouds. The date ""2016.11.9"" and some Japanese characters are written in the top left corner of the image."
9af13823080341bb943da51d65d66bb4.jpg,"sketching, romanticism, portraiture",47.72304058074951,5.066037178039551,4.503763198852539,4.989889144897461,4.408098220825195,,4.390509128570557,3.1526594161987305,3.880309581756592,4.409843444824219,4.058288097381592,"The expressive power of the screen is very good, with humanistic and psychological expressions, but the control of details is somewhat rough, and the overall picture is good.",0,0,0,0,0,0,0,1,1,1,0,0,0,28.71,3.19,/home_cerberus/disk3/larissa.gomide/oficial/generated_oficial_small/img_small_59.jpg,"This image is a black and white drawing of a person sitting. The drawing appears to be done with charcoal or a similar medium, as it has a textured and somewhat rough appearance. The figure is depicted in a seated position, with one leg crossed over the other. The lines and shading suggest movement and depth, giving the figure a dynamic and somewhat abstract quality. The background is plain, which helps to focus attention on the figure."
8dff75e1e751474bb29664e75931c9df.jpg,"oil painting, classicism, still life",53.29659461975098,5.430142402648926,5.310310363769531,5.165860652923584,5.646573543548584,,5.473063945770264,5.443560600280762,5.421796798706055,5.3911051750183105,5.396874904632568,"The picture is simply paved with large color blocks to outline the general outline of the object, but the details are very lacking, and the light source is not clear enough. The entire picture is very scattered",1,0,0,0,0,0,1,0,0,0,1,0,0,27.67,3.0744444444444445,/home_cerberus/disk3/larissa.gomide/oficial/generated_oficial_small/img_small_60.jpg,"This image is a painting of a still life scene. It features a table with various objects on it, including a green apple, an orange, a glass, a spoon, and a jar. The background is a mix of light and dark colors, creating a soft, muted atmosphere. The painting style is loose and impressionistic, with visible brushstrokes and a focus on light and shadow."
0893cf29e1e64b57a50287e8e49c5a2c.jpg,"oil painting, romanticism, portraiture",59.01820659637451,6.095423698425293,6.263969421386719,6.358032703399658,7.339232444763184,,7.009696006774902,6.469808578491211,6.011175632476807,6.2640299797058105,5.345434188842773,"The color tone of the picture is unified, the composition is complete, the main character is lacking in shaping, and the portrayal techniques are immature.",0,0,0,0,0,0,1,1,1,0,0,0,0,26.86,2.984444444444444,/home_cerberus/disk3/larissa.gomide/oficial/generated_oficial_small/img_small_61.jpg,"This image is a painting of a woman wearing a large black hat with a red feather. She is dressed in a black off-shoulder gown and is wearing long black gloves. The woman's face is partially obscured by the hat, and she has red earrings. The background is a muted gray, which contrasts with the dark clothing and hat."
b0208529fd1744f58226ea896a604283.png,"oil painting, symbolism, portraiture",48.32071304321289,4.474628448486328,5.297338962554932,4.792190074920654,4.117290496826172,,4.099066734313965,5.812507152557373,4.376949310302734,5.151107311248779,3.6515917778015137,,0,0,0,0,0,0,1,1,0,0,0,1,0,28.57,3.1744444444444446,/home_cerberus/disk3/larissa.gomide/oficial/generated_oficial_small/img_small_62.jpg,"The image depicts a person wearing a red outfit and a yellow hat, who appears to be working as a painter or decorator. The individual is suspended in the air, likely using a harness and ropes, while they are applying paint to a wall. The wall is painted blue, and the person is holding a paintbrush in their right hand. The scene is dynamic, with the person leaning back slightly, suggesting movement and action. There is also some text in the image, written vertically on the right side, which appears to be in Chinese characters: ""墙画""."
5b5bb0f78abe45e3865010dbec2cc6ca.jpg,"oil painting, romanticism, landscapes",35.87020397186279,4.283290863037109,4.359526634216309,3.273836374282837,3.0929789543151855,,3.303523540496826,4.106494903564453,2.952501058578491,3.7032394409179688,3.2675299644470215,,0,0,0,1,0,0,1,0,1,0,0,0,0,28.2,3.133333333333333,/home_cerberus/disk3/larissa.gomide/oficial/generated_oficial_small/img_small_63.jpg,"The image is a colorful painting featuring two cartoon-style bees. The background is a vibrant pink, and there are several white flowers with yellow centers scattered throughout the painting. One bee is positioned on a small brown basket filled with honey, while the other bee is flying nearby. The bees have black and yellow stripes, and they both have smiling faces. The painting has a playful and cheerful atmosphere."
3523e05543914e4893586d677df1ce13.jpg,"sketching, romanticism, landscapes",41.97926044464111,5.0589470863342285,5.0164337158203125,4.364774703979492,5.516824245452881,,4.438970565795898,4.920670509338379,3.6464896202087402,4.528725624084473,4.576324462890625,"The composition is stable, the lines are dense and consistent, the rhythm relationship is clear, and the light and shadow effect is slightly dull",0,0,0,1,0,0,0,0,1,1,0,0,0,27.49,3.0544444444444445,/home_cerberus/disk3/larissa.gomide/oficial/generated_oficial_small/img_small_64.jpg,"This image is a black and white sketch of a natural landscape. It features a rocky terrain with a variety of plants and trees. In the foreground, there are several large rocks and a path made of smaller stones. The middle ground shows a small body of water, possibly a pond or stream, surrounded by more rocks and vegetation. In the background, there are tall cliffs or rock formations, with a cave or archway visible in the center. The overall scene is serene and picturesque, with detailed shading and line work to create depth and texture."
709567960b6747ec9c68f2a6430ca68a.png,"traditional Chinese painting, meticulous, floral and avian",47.32011795043945,5.855274200439453,4.5795793533325195,4.8274736404418945,5.039895057678223,,4.958257675170898,5.493056297302246,4.4630842208862305,5.1275105476379395,5.286491394042969,,0,1,0,0,1,0,0,0,0,0,0,0,1,25.17,2.796666666666667,/home_cerberus/disk3/larissa.gomide/oficial/generated_oficial_small/img_small_65.jpg,"The image is a traditional Chinese painting featuring a bird perched on a branch with blossoming flowers. The bird is blue with a yellow beak and is surrounded by pink flowers. There are also green leaves on the branch. On the right side of the painting, there is Chinese calligraphy."
bf63640f1a3743c3b0c4e7361f30e641.jpg,"sketching, romanticism, landscapes",50.83441734313965,5.035930156707764,4.705262184143066,4.8649001121521,4.0085577964782715,,3.432302951812744,5.205069541931152,4.339694976806641,4.815097808837891,4.531242370605469,"The layout of the screen still needs optimization, and the black and white contrast is not prominent enough, resulting in insufficient sense of hierarchy and depth in the image. The lines appear slightly stiff and lack smoothness. Light and shadow processing is relatively simple",0,0,0,1,0,0,0,0,1,1,0,0,0,27.71,3.078888888888889,/home_cerberus/disk3/larissa.gomide/oficial/generated_oficial_small/img_small_66.jpg,"The image is a black and white sketch of a building with several windows and a large tree in front of it. The building has a series of vertical window shutters, and the tree has a dense, leafy canopy. There is also a small animal, possibly a dog, lying on the ground near the bottom left corner of the image. The sketch appears to be on a page from a spiral-bound notebook, with the date ""2.7.20"" written at the top left corner."
6fcd8f674cc14aae92d3816477afbf47.png,"traditional Chinese painting, meticulous, floral and avian",56.4088773727417,6.535672664642334,5.974508285522461,5.171472549438477,5.608340740203857,,5.757032871246338,5.820568561553955,4.888876438140869,5.61862325668335,5.535102367401123,,0,1,0,0,1,0,0,0,0,0,0,0,1,25.32,2.813333333333333,/home_cerberus/disk3/larissa.gomide/oficial/generated_oficial_small/img_small_67.jpg,"This image is a traditional Chinese painting featuring a serene scene with lotus flowers and a dragonfly. The lotus flowers are depicted in vibrant red with yellow centers, and they are surrounded by large green leaves. The dragonfly, with its delicate wings and red body, is flying near the flowers. The background is a light, neutral color, which helps the vivid colors of the lotus and dragonfly stand out. There is also some Chinese calligraphy on the left side of the painting, which reads: ""荷塘月色清风徐来."""
93a18c0b5e1649c89ca23b21547d7727.jpg,"sketching, classicism, landscapes",55.05125045776367,5.615756034851074,5.88704776763916,5.955130577087402,6.084506511688232,,5.422165393829346,5.731977939605713,5.365999698638916,5.855642795562744,5.247025012969971,"The overall picture is good, but the distinction between the front, middle, and back scenes is not enough, and the main subject description is not sufficient",1,0,0,1,0,0,0,0,0,1,0,0,0,33.68,3.7422222222222223,/home_cerberus/disk3/larissa.gomide/oficial/generated_oficial_small/img_small_68.jpg,"The image is a black and white illustration depicting a prehistoric scene. In the foreground, there are three large woolly mammoths walking along a snowy path. The mammoths are detailed with long tusks and thick bodies. To the right, there is a person standing on a small hill or mound, holding a spear or a similar tool. In the background, there is a large, majestic creature that appears to be a giant bird or a prehistoric flying reptile, soaring through the sky. The scene is set in a mountainous area with snow-covered trees on the left side of the image."
340baaf04bf3488287da06fc7bf44b38.jpg,"sketching, romanticism, landscapes",54.28926944732666,5.535329341888428,5.6325273513793945,5.820178031921387,5.912024974822998,,6.560527324676514,4.235555648803711,4.287674903869629,5.808928489685059,5.6840620040893555,"The composition is stable, with strong black and white contrast, rich spatial layers, and slightly dull light and shadow effects. Details processing needs to be strengthened",0,0,0,1,0,0,0,0,1,1,0,0,0,30.0,3.333333333333333,/home_cerberus/disk3/larissa.gomide/oficial/generated_oficial_small/img_small_69.jpg,"This image is a black and white painting depicting a forest scene. The central focus is on several crosses, which appear to be grave markers, scattered among the trees. The trees are tall and slender, with some branches extending towards the sky. The background is a mix of light and shadow, creating a mysterious and somber atmosphere. The artist's signature, ""A. D. Dickson,"" is visible in the bottom right corner."
eacddb60d4034dbe9758b8d49686814d.jpg,"sketching, romanticism, still life",53.68893623352051,5.870774269104004,5.7528791427612305,5.771838188171387,5.769380569458008,,5.034081935882568,4.382689476013184,5.071247100830078,5.745285511016846,5.2926225662231445,"The theme of the screen is clearly expressed, with a good sense of composition. The black, white, and gray composition are harmonious, and the overall sense of order is prominent. The details and atmosphere are also good.",0,0,0,0,0,0,0,0,1,1,1,0,0,30.610000000000003,3.401111111111112,/home_cerberus/disk3/larissa.gomide/oficial/generated_oficial_small/img_small_70.jpg,"This image is a black and white sketch of a large, open shell with a dark, spherical object inside. The shell appears to be partially wrapped around the sphere, creating a sense of depth and texture. The sketch uses various shading techniques to give the shell a three-dimensional appearance."
f00b9309c07a45088838d7391c46f266.png,"oil painting, romanticism, portraiture",46.54991626739502,4.9780354499816895,4.654712677001953,4.374970436096191,3.8169336318969727,,3.754485607147217,4.563082695007324,3.893345832824707,4.582759857177734,4.417226791381836,,0,0,0,0,0,0,1,1,1,0,0,0,0,29.66,3.295555555555556,/home_cerberus/disk3/larissa.gomide/oficial/generated_oficial_small/img_small_71.jpg,"The image is a colorful, abstract painting framed in a decorative gold frame. The painting depicts a vibrant, whimsical scene with various elements. There is a person lying on a green couch with a yellow blanket, surrounded by a colorful, patterned background. The background features a variety of shapes and colors, including flowers, leaves, and other abstract forms. There is also a potted plant with a red pot and green leaves on the right side of the painting. The floor is depicted with a yellow background and scattered colorful dots. The overall style is playful and expressive, with bold lines and bright colors."
6115c25d61cd4f9c9cc176b39feb950c.png,"oil painting, classicism, landscapes",39.44571495056152,4.518525123596191,4.121766090393066,3.772899627685547,3.2097644805908203,,3.7600173950195312,3.994286060333252,3.813537120819092,4.500389575958252,3.6634247303009033,,1,0,0,1,0,0,1,0,0,0,0,0,0,33.0,3.6666666666666665,/home_cerberus/disk3/larissa.gomide/oficial/generated_oficial_small/img_small_72.jpg,"This image appears to be a colorful, abstract drawing or painting. It features two prominent, conical structures that resemble tents or huts, with vibrant colors such as blue, red, yellow, and orange. The background consists of a blue sky with some white and black swirling patterns, and a green, wavy line that could represent vegetation or a fence. The overall style is expressive and uses bold, contrasting colors to create a dynamic and lively scene."
4aff4e70da0c4934b495a16b992718f4.jpg,"sketching, romanticism, landscapes",56.320061683654785,5.9492292404174805,5.416529655456543,5.7321648597717285,5.815761566162109,,5.594229221343994,5.202054977416992,4.9407758712768555,5.631025791168213,5.838911533355713,,0,0,0,1,0,0,0,0,1,1,0,0,0,31.5,3.5,/home_cerberus/disk3/larissa.gomide/oficial/generated_oficial_small/img_small_73.jpg,"This image is a black and white sketch depicting a mountainous landscape. The scene includes various elements such as cliffs, trees, and a group of people in the foreground. The people appear to be engaged in some activity, possibly traveling or gathering. In the background, there are structures that resemble buildings or towers, and the terrain is dotted with trees and vegetation. The overall composition suggests a natural, possibly historical or fantasy setting."
501e55d441724315a7fa6808f640a0f2.JPG,"sketching, classicism, still life",51.721181869506836,4.529010772705078,5.478605270385742,5.577017784118652,5.285279273986816,,4.448630332946777,4.489521503448486,4.701883792877197,5.293557643890381,5.064448356628418,,1,0,0,0,0,0,0,0,0,1,1,0,0,31.840000000000003,3.5377777777777784,/home_cerberus/disk3/larissa.gomide/oficial/generated_oficial_small/img_small_74.jpg,"This image is a pencil sketch of a table setting. The scene includes several objects: a wine bottle, a plate with a bowl on it, a fork, a knife, a napkin, and a small container with a lid. The objects are arranged on a wooden table, and the drawing captures the shadows and textures of the materials."
4ce248f84a1c408ead8849bb98ef7f2c.jpg,"sketching, romanticism, landscapes",58.89307975769043,4.787179470062256,5.564411163330078,5.705202579498291,5.660093307495117,,5.190820217132568,5.871681213378906,4.576845169067383,5.6599297523498535,5.016536712646484,,0,0,0,1,0,0,0,0,1,1,0,0,0,30.99,3.4433333333333334,/home_cerberus/disk3/larissa.gomide/oficial/generated_oficial_small/img_small_75.jpg,"This image is a pencil sketch of a landscape. It depicts a large body of water, possibly a lake or sea, with a few boats or ships on the water. In the foreground, there is a small cluster of trees and a building with a dome, which could be a church or a similar structure. The sky is filled with clouds, and the overall scene has a serene and peaceful atmosphere. The artist has signed the drawing in the bottom right corner with the name ""A. R�ttgen."""
60524915e7644c95b26acce85a18a33b.jpg,"sketching, classicism, portraiture",50.638694763183594,5.411767959594727,5.710110187530518,5.007431507110596,5.282249927520752,,4.587768077850342,5.109808921813965,4.6383466720581055,5.325587749481201,4.437368392944336,"The completeness of the image is relatively high, with strong overall coherence, clear black, white, and gray, and thorough depiction.",1,0,0,0,0,0,0,1,0,1,0,0,0,32.0,3.555555555555556,/home_cerberus/disk3/larissa.gomide/oficial/generated_oficial_small/img_small_76.jpg,"This image is a black and white sketch of a person. The person is holding their hand near their face, with fingers slightly curled. The sketch appears to be detailed, capturing the texture of the hair, the folds of the clothing, and the contours of the hand."
fe3f31432cdb47af835de5b0c2b4955b.png,"traditional Chinese painting, freehand, portraiture",69.76864337921143,6.918046951293945,6.612718105316162,6.8882670402526855,6.187136650085449,,6.248578071594238,6.735138893127441,6.706338882446289,6.663488864898682,6.220038414001465,"The visuals are interesting, but there is a lot of room for improvement in character development",0,0,1,0,0,0,0,1,0,0,0,0,1,32.010000000000005,3.556666666666667,/home_cerberus/disk3/larissa.gomide/oficial/generated_oficial_small/img_small_77.jpg,"The image is a traditional Chinese painting featuring a person dressed in traditional robes. The individual is seated and holding a long, thin object, possibly a brush or a staff, which is emitting smoke. The painting style is characterized by fluid, brushstroke lines and minimalistic details, typical of Chinese ink wash painting. There are also some Chinese characters and a red seal on the right side of the painting."
2132a0995127403c91d73dfd2148a534.jpg,"oil painting, classicism, still life",59.404335021972656,6.389184951782227,5.906327724456787,5.877129077911377,5.92154598236084,,6.077566146850586,6.627194404602051,6.075733184814453,6.06024694442749,5.672111988067627,"The overall feeling is very poor, and the connection between objects is weak. The color is a bit deliberate and chaotic.",1,0,0,0,0,0,1,0,0,0,1,0,0,34.489999999999995,3.8322222222222218,/home_cerberus/disk3/larissa.gomide/oficial/generated_oficial_small/img_small_78.jpg,"This image is a painting of a still life scene. It features a variety of objects arranged on a table. The objects include a green apple, a yellow-orange fruit, a glass bottle, a white pitcher, a glass jug, a blue bowl, and a plate with several fruits, including what appears to be peaches and possibly a pear. The background is dark, and the tablecloth is a light color, possibly green or yellow. The painting style is impressionistic, with visible brushstrokes and a focus on light and color rather than fine detail."
2befaf465e5f466a843d637a07cea0f8.jpg,"sketching, romanticism, still life",53.93505096435547,5.491349697113037,6.108254909515381,6.257258415222168,5.902999401092529,,4.741306304931641,5.1796770095825195,5.362812042236328,5.334798812866211,5.5553107261657715,"This picture lacks basic painting elements and has a full composition, making it suitable for children's creative line drawing.",0,0,0,0,0,0,0,0,1,1,1,0,0,32.01,3.556666666666666,/home_cerberus/disk3/larissa.gomide/oficial/generated_oficial_small/img_small_79.jpg,"This image is a detailed black and white illustration of a complex, abstract, and somewhat surreal creature. The creature appears to be a fusion of various organic and mechanical elements, creating a highly intricate and detailed design. It has multiple eyes, sharp teeth, and various tubes and mechanical parts integrated into its form. The overall appearance is reminiscent of a creature from a science fiction or fantasy setting, with a mix of biological and technological features."
61097cfcdff54e47ba01acfe39c6504c.jpg,"sketching, romanticism, landscapes",66.75625324249268,6.560613632202148,6.385400772094727,6.439949035644531,6.668347358703613,,6.7153143882751465,5.361043930053711,6.167233467102051,7.056527614593506,6.923896312713623,"The composition is stable, the black and white contrast is acceptable, and the light and shadow effects are slightly dull. Details processing needs to be strengthened",0,0,0,1,0,0,0,0,1,1,0,0,0,35.16,3.9066666666666654,/home_cerberus/disk3/larissa.gomide/oficial/generated_oficial_small/img_small_80.jpg,"This image is a black-and-white digital painting of a quaint village nestled at the base of towering mountains. The scene features rustic houses with steep, sloping roofs, some of which appear to be made of wood. The buildings are closely packed together, and a cobblestone path winds through the village, leading towards the mountains in the background. The mountains are shrouded in mist, adding a sense of mystery and depth to the scene. There are also some cables or wires strung between the buildings, contributing to the village's charm."
4e76350f7dbf4147b275079ebd8bde8b.jpg,"sketching, classicism, still life",46.98443412780762,5.062084674835205,5.656864166259766,5.096785545349121,5.342700004577637,,4.894171237945557,4.053286552429199,4.534948825836182,5.441560745239258,5.161323547363281,,1,0,0,0,0,0,0,0,0,1,1,0,0,34.5,3.8333333333333335,/home_cerberus/disk3/larissa.gomide/oficial/generated_oficial_small/img_small_81.jpg,"This image is a black and white sketch of two wine glasses and a piece of cheese. The wine glasses are filled with a liquid, likely wine, and are positioned next to each other. Surrounding the glasses are clusters of grapes, with one cluster placed to the left of the glasses and another to the right. The cheese is positioned between the two glasses, slightly leaning towards the right. The overall scene suggests a setting for a wine and cheese tasting."
bcb31a31649e4472b1cfb3cebbb08286.jpg,"sketching, romanticism, portraiture",44.794864654541016,4.840043067932129,5.362658500671387,4.920030117034912,4.977784156799316,,4.223834991455078,4.568341255187988,3.6859874725341797,4.652754783630371,4.031332015991211,,0,0,0,0,0,0,0,1,1,1,0,0,0,35.0,3.888888888888889,/home_cerberus/disk3/larissa.gomide/oficial/generated_oficial_small/img_small_82.jpg,"This image is a black and white drawing of a person in a seated position. The figure appears to be hunched over, with their head bowed down and their arms wrapped around their knees. The drawing style is loose and expressive, with a lot of dynamic lines and shading that suggest movement and emotion. The use of charcoal or pencil gives the image a textured and somewhat abstract feel."
461c8e3dcc9848b0bd8c0682f146ab98.png,"oil painting, romanticism, landscapes",45.17784118652344,4.722085475921631,4.408930778503418,3.993577480316162,3.6635854244232178,,3.501607656478882,4.490455150604248,4.160755634307861,4.448760509490967,4.2487335205078125,,0,0,0,1,0,0,1,0,1,0,0,0,0,35.4,3.933333333333333,/home_cerberus/disk3/larissa.gomide/oficial/generated_oficial_small/img_small_83.jpg,"This image is a colorful, abstract painting featuring a central figure surrounded by various shapes and symbols. The figure appears to be a person with a round head, wearing a red dress with yellow polka dots and a green and yellow checkered collar. The figure is holding a clock in one hand and has a bottle in the other.

Surrounding the figure are numerous circular and oval shapes, each containing different symbols and numbers. These shapes are in various colors, including red, orange, blue, green, and yellow. Some of the symbols include clocks, numbers, and other abstract designs. The background is a mix of green, blue, and pink colors with additional abstract shapes and lines.

The overall style of the painting is vibrant and whimsical, with a mix of surreal and abstract elements."
adc402098adb40c3932d246aaa2b5d0a.jpg,"sketching, symbolism, still life",46.178269386291504,4.994976043701172,5.101499080657959,4.85319709777832,4.973719596862793,,4.405210971832275,5.181833267211914,4.372335433959961,5.016157150268555,4.78620719909668,"The relationship between light and shadow is well handled, with a strong sense of light and shadow. But the lines are rough and not delicate enough, and the still life depiction is simple and not deep enough.",0,0,0,0,0,0,0,0,0,1,1,1,0,34.66,3.851111111111111,/home_cerberus/disk3/larissa.gomide/oficial/generated_oficial_small/img_small_84.jpg,"This image is a pencil sketch of two fruits. The larger fruit on the left appears to be an onion, and the smaller fruit on the right looks like a lemon. The sketch is detailed, with shading and hatching used to create depth and texture."
3169de995fe34267bbb6f8a600478072.jpg,"oil painting, symbolism, portraiture",65.02334594726562,5.942076206207275,5.405562400817871,6.344313621520996,6.387432098388672,,6.445905685424805,6.679010391235352,5.997796058654785,5.968451499938965,4.925698757171631,"The color contrast is vivid, the color matching is not uniform enough, the human body structure is not accurate enough, the proportion of facial features is imbalanced, and the details are not well handled",0,0,0,0,0,0,1,1,0,0,0,1,0,32.5,3.611111111111111,/home_cerberus/disk3/larissa.gomide/oficial/generated_oficial_small/img_small_85.jpg,"This image is an artistic painting of a person with long, dark hair. The background is a mix of light blue and pink hues, with some abstract brush strokes. The person's skin tone is warm, and they appear to be gazing to the side. The overall style is painterly and expressive, with a focus on the interplay of colors and textures."
8d0405570bd949fa84d42b41df86cb8a.JPG,"sketching, romanticism, still life",68.96893501281738,6.554015636444092,5.905752658843994,6.552746772766113,6.274367332458496,,6.015825271606445,4.171318054199219,6.234931945800781,6.1664581298828125,5.816308498382568,,0,0,0,0,0,0,0,0,1,1,1,0,0,30.33,3.37,/home_cerberus/disk3/larissa.gomide/oficial/generated_oficial_small/img_small_86.jpg,"This image is a black and white drawing that appears to be a piece of abstract art. It features several cylindrical shapes that are arranged in a seemingly random manner. The cylinders are drawn with varying levels of shading, giving them a three-dimensional appearance. The drawing is done with what seems to be charcoal or a similar medium, as indicated by the texture and shading. The overall composition creates a sense of depth and perspective."
9a8cbecde6d949efa69a16a8ad5cb6b4.jpg,"oil painting, romanticism, landscapes",48.27414512634277,6.122162342071533,5.486983299255371,4.597741603851318,5.105792045593262,,5.178877353668213,5.52103853225708,4.019765853881836,5.066050052642822,4.841524124145508,"The composition lacks visual guidance and balance, the use of colors is relatively monotonous, and there is a lack of contrast and hierarchy",0,0,0,1,0,0,1,0,1,0,0,0,0,34.86,3.873333333333333,/home_cerberus/disk3/larissa.gomide/oficial/generated_oficial_small/img_small_87.jpg,"This image appears to be an abstract painting dominated by vibrant orange hues. The painting features a large expanse of orange with some white and yellow areas, creating a sense of depth and texture. In the bottom left corner, there is a small section of green, which could represent vegetation or trees. The overall composition is minimalistic, focusing on the interplay of colors and shapes."
